housing_median_age,median_house_value,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,location_cluster,normalized_rooms_per_household,normalized_population_per_household,adjusted_median_income,capped_value_flag,bedroom_to_room_ratio_scaled
13.0,326500.0,False,True,False,False,2,1.9947776938212476,1.2920177731388485,2.0599029103333972,0,0.15352238562529208
14.0,191800.0,True,False,False,False,3,1.9459101490553132,1.3136755925176364,1.885232081203797,0,0.1748003811178018
17.0,128900.0,False,True,False,False,2,1.8810792550017017,1.317762957107672,1.6763651153612091,0,0.1863324834748966
29.0,349500.0,True,False,False,False,1,2.1900619225888445,1.3830042832114797,2.9579722784366993,0,0.12226972589289306
36.0,73000.0,False,True,False,False,2,1.726406189272206,1.2916384175181623,1.4366279963859816,0,0.22166937743494597
8.0,298200.0,False,False,True,False,0,2.144299821630629,1.3940613904575503,2.4678127967899024,0,0.13051987860200367
21.0,387500.0,True,False,False,False,1,1.5479736706871594,0.9221736984304147,2.1493487385717565,0,0.243220941629016
12.0,158700.0,False,True,False,False,1,1.8328186835335525,1.3472871483054625,2.1713359942671238,0,0.09372772214392765
35.0,344400.0,True,False,False,False,1,1.960455860057692,1.3574953434290233,2.574431976184261,0,0.15535044001916237
22.0,241000.0,True,False,False,False,1,1.9891730634605307,1.4878763630404181,2.4192354164074237,0,0.14306797809362337
21.0,25000.0,False,True,False,False,1,0.9668430110369863,1.2150226405125208,0.9257969539807311,0,0.5596157879354227
44.0,101500.0,False,True,False,False,2,1.8635182383391133,1.1917241822497369,1.7748239349298849,0,0.1748428894584052
31.0,223900.0,True,False,False,False,1,1.7624692052240791,1.2471534607979469,1.8352384041317358,0,0.20443611191228678
36.0,181100.0,True,False,False,False,1,1.8513977355477862,1.5022134633382114,2.063879841463645,0,0.1655320753174049
33.0,117700.0,False,True,False,False,4,1.8969361444588537,1.4434527749598391,1.5834771864475976,0,0.18491391080568473
13.0,130600.0,False,True,False,False,4,1.7264310140653192,1.1644982518515812,1.463488981851247,0,0.22022801716435358
24.0,254500.0,True,False,False,False,3,2.10499715324502,1.4459815316932536,2.4594104984731606,0,0.13359278563187837
36.0,227100.0,True,False,False,False,1,1.869146132843475,1.3029808976031971,2.1557597268712487,0,0.16898738637698207
36.0,122700.0,False,True,False,False,0,1.7957435382429294,1.3003711235194564,1.5309474190840129,0,0.17254006349463213
33.0,122700.0,False,False,False,True,1,1.7770687538180514,1.634130525024472,2.0255616505058542,0,0.17679315657701813
18.0,139900.0,False,True,False,False,2,2.0267925376994356,1.380034559771384,2.196041893953756,0,0.13943250735323678
25.0,196100.0,True,False,False,False,3,1.8585733042027617,1.3173421656686584,2.169861746747935,0,0.18777573435931705
15.0,234300.0,True,False,False,False,1,1.9366207185758315,1.3141759444595502,2.4623972059763224,0,0.165458987149962
7.0,133000.0,False,True,False,False,2,1.8466387555081543,1.4230950505901339,1.9828766981332955,0,0.17655665828326175
11.0,97800.0,False,True,False,False,2,1.67915928421748,1.2904259038756871,1.5278416148279244,0,0.2358776612629168
10.0,162500.0,False,True,False,False,1,1.4932664806720584,1.2481440226390734,1.467242311276498,0,0.24227403291278585
44.0,274100.0,True,False,False,False,0,1.8389320134342253,1.2151374016659964,2.0348464315520225,0,0.1785302393044089
17.0,127600.0,True,False,False,False,1,1.848336451994197,1.3931233335779383,1.9402834844424153,0,0.17305005884246907
13.0,295200.0,False,True,False,False,1,2.1047971133015237,1.3859166462900931,2.0560398828816524,0,0.14021758552333424
24.0,213000.0,False,True,False,False,2,1.9299429263231924,1.291035514700244,1.8215927096911648,0,0.1686888382732855
35.0,159200.0,True,False,False,False,1,1.932703794241703,1.3375041969504586,1.8003055296254578,0,0.15192763333931178
36.0,168400.0,False,False,False,True,1,1.7530137026522128,1.072949292502072,1.5361966020011892,0,0.23551076310778057
26.0,350000.0,False,False,False,True,0,1.1047098685362282,0.9070740767692311,2.2766422643885007,0,0.3778135767776543
19.0,212500.0,True,False,False,False,1,1.6495442037454322,1.3230197202625058,1.6419805114556019,0,0.2591612424488938
46.0,279600.0,False,True,False,False,1,1.8525029193970746,1.1883975925404646,2.1734994824015947,0,0.16344859868704098
21.0,179100.0,True,False,False,False,1,1.8495412079027465,1.3971776832772838,2.2114700992778538,0,0.17168483916372268
29.0,143200.0,True,False,False,False,0,1.6157432928803228,1.3432107749835789,1.4786480311419619,0,0.22962233184186484
19.0,244900.0,True,False,False,False,0,2.087281102236173,1.2590921035470155,2.4562573155107343,0,0.15647025885374538
20.0,190800.0,False,False,True,False,0,1.7186932723534678,1.0986122886681098,2.3341379565055704,0,0.17399808424532137
35.0,500000.0,True,False,False,False,1,1.618884676344189,1.0001332515266947,3.0135029450790323,1,0.21877893132515708
22.0,253900.0,False,True,False,False,0,1.9805703414617595,1.3917482118023543,2.1114686831681877,0,0.18863806715707676
36.0,179800.0,True,False,False,False,1,1.911042880259673,1.3718321779624956,2.149046300106166,0,0.16158007248713824
29.0,457200.0,False,False,False,True,0,2.03020271228191,1.2843834972842136,2.6290682760247974,0,0.14244167433087895
7.0,311600.0,False,True,False,False,1,1.989191758202546,1.4362792685616654,2.560039062201981,0,0.1505443363533331
28.0,173900.0,True,False,False,False,1,1.4885452080561365,1.807759810574496,1.6050856674956635,0,0.2576153838529971
35.0,148900.0,False,False,True,False,0,1.6809276641196391,1.2692086269351752,1.7175564037317668,0,0.2208938315801943
19.0,189700.0,False,True,False,False,1,2.0085002600716386,1.2703461340632438,1.777385720658293,0,0.15785846097997178
45.0,134900.0,True,False,False,False,1,1.6152785631636422,1.7910618758966612,1.476685477683044,0,0.21752029375984758
26.0,232100.0,True,False,False,False,1,2.041920627862051,1.3621462060947247,2.3474454200257777,0,0.16610161292719114
30.0,332500.0,True,False,False,False,0,2.0627006287989453,1.4302364829763894,2.573518991575543,0,0.13196589027675854
39.0,148800.0,True,False,False,False,1,1.5212136790192612,1.5139054857125367,1.6236994795835835,0,0.22686333241674175
27.0,91300.0,False,True,False,False,1,1.6060614320174944,1.5452488932597943,1.2133424908079333,0,0.2587049063867777
15.0,141200.0,False,True,False,False,2,1.9535056283055545,1.2259211780920196,2.0074859899884734,0,0.16791040183826725
36.0,331900.0,True,False,False,False,1,1.9588135538912212,1.367724739593343,2.295430242895654,0,0.15201620729862567
4.0,307000.0,False,True,False,False,0,2.022967580378995,1.4211064293236493,2.5716531647949727,0,0.1338013345886399
12.0,149000.0,False,True,False,False,3,2.062347108320536,1.478738893641892,2.1005951537600005,0,0.15369706221911705
33.0,93600.0,True,False,False,False,2,1.757204002211106,1.2280872819635102,1.3859292911256331,0,0.20439175510081045
16.0,86500.0,False,True,False,False,2,1.8036589231377955,1.0843925745727716,1.1852425912023243,0,0.18811447668673867
20.0,272000.0,True,False,False,False,1,1.9771085199111746,1.3403610278133538,2.55722505853513,0,0.14709211334159314
46.0,75300.0,False,True,False,False,3,1.87361353721054,1.2249630802177718,1.4770917371646217,0,0.18770309996408732
36.0,97000.0,False,False,False,True,1,1.8507821683951564,1.4499156888049314,1.5535443347391151,0,0.17012190782085812
21.0,46700.0,False,True,False,False,1,1.688949975361834,1.5761307144163317,1.449482666333061,0,0.19300645689397097
23.0,500000.0,False,False,False,True,3,1.7876861438404192,1.349022966322659,3.1248359956964142,1,0.1790482314489855
36.0,172100.0,True,False,False,False,1,1.6085912918106513,1.3936718756986455,1.6435327803241406,0,0.22645609619051052
39.0,400000.0,False,False,False,True,1,1.5081841787289276,0.9278637174318136,2.019777215437386,0,0.2759594954059174
31.0,416500.0,True,False,False,False,0,2.0149030205422647,1.3413818044390677,2.570739193306081,0,0.1388877769213694
36.0,136600.0,False,True,False,False,2,1.732085043081887,1.2174734915448384,1.719273102215003,0,0.20188410377120214
37.0,225000.0,False,False,False,True,3,1.7350066526356056,1.2799755320202528,1.8027756377319946,0,0.19589227670542
32.0,232400.0,False,False,False,True,0,1.6497408003936307,1.4258916157442498,1.8718707220318394,0,0.22523681873747436
19.0,254100.0,False,True,False,False,1,2.1802731532690034,1.3843277921478498,2.4647515087732477,0,0.12986384936962903
46.0,229100.0,True,False,False,False,1,1.841412646694985,1.3259312113928001,2.0184647631306323,0,0.17334341357073016
31.0,295800.0,True,False,False,False,1,1.7845154467698194,1.1566087880782752,2.177245966812202,0,0.19527672434112
36.0,137500.0,True,False,False,False,1,1.3348825201137435,1.5595660823939272,1.0350845376103344,0,0.3207184068134088
41.0,500000.0,True,False,False,False,1,2.05590437117456,1.1573887251399786,2.735269639359162,1,0.14721652623825943
48.0,321200.0,False,False,False,True,0,1.924320211185038,1.2673617679165206,1.938091845088875,0,0.16350294456770179
15.0,370500.0,False,False,False,True,1,1.959333169387454,1.185905157566706,2.445526528173432,0,0.17220029485100805
27.0,500000.0,False,False,False,True,1,2.1702799420927676,1.0374762886763782,2.6985366404775757,1,0.17005959702744317
24.0,59800.0,False,True,False,False,2,1.7891761559856743,1.3387418208708086,1.3660527076214886,0,0.18335621803473096
28.0,225000.0,False,False,False,True,3,1.706990245644115,1.014962259381185,1.8143042743707574,0,0.19230349085530246
2.0,137400.0,False,True,False,False,1,1.9853225126387977,1.4306450063439575,2.0176719257599833,0,0.17916961203188267
31.0,154500.0,True,False,False,False,1,1.7063172670002997,1.5877063626227486,1.8692244381026053,0,0.20657451535380406
18.0,275000.0,False,False,False,True,1,1.762501635632602,1.041230186201795,1.8521878954360975,0,0.2172181932706351
33.0,136000.0,False,True,False,False,1,1.616706266661191,1.3203363933280932,1.7633490862560368,0,0.2327359510056492
42.0,134600.0,True,False,False,False,1,1.7417390403965818,1.3395512805721834,1.3931259813814398,0,0.2197547311668677
44.0,166700.0,False,False,False,True,3,1.747155162991301,1.3023289810025565,1.7346181135915768,0,0.2225768185135492
34.0,213300.0,True,False,False,False,1,1.9620539974266695,1.4660936117015366,2.266649509738989,0,0.15104025741286586
41.0,226000.0,False,False,False,True,1,1.6228445727142158,1.123521015034913,1.6703293088490065,0,0.22985801257780206
17.0,187500.0,True,False,False,False,1,1.7022505191349417,1.0986122886681098,1.7743731287415283,0,0.23214134567261843
43.0,247900.0,True,False,False,False,3,1.4700476481899627,1.3269468045492894,1.6355427233796125,0,0.26934064123939183
34.0,482900.0,True,False,False,False,1,1.7502892454635082,1.0209267511645705,2.1208488866489286,0,0.2054774394569748
30.0,213400.0,False,False,True,False,0,1.932013211790931,1.2312729803233884,2.069806754264755,0,0.17892496488488488
38.0,263700.0,True,False,False,False,1,1.8986572642047679,1.2964818618505491,2.74921807065209,0,0.16147954580386842
21.0,99500.0,False,True,False,False,3,1.9187591599893625,1.3205923727190214,1.9685019685029528,0,0.16703484890003478
35.0,189600.0,True,False,False,False,1,1.7730160633674281,1.4740414275685818,1.9803787516533295,0,0.17450901705716096
33.0,134600.0,False,True,False,False,1,1.9687732488147633,1.2713249863554275,1.9701776569639602,0,0.15324761648016139
11.0,87300.0,False,True,False,False,4,1.6371714779843727,1.374419304037839,1.4205280708243677,0,0.22141880072178347
14.0,146500.0,True,False,False,False,0,1.9207676331865562,1.2246640572730085,1.9445565047074358,0,0.17232799111080077
43.0,297700.0,False,False,False,True,1,1.9037986637051865,1.213718970213103,2.351361307838504,0,0.15634013269493555
52.0,398400.0,False,False,True,False,0,1.9379207590218344,1.325462489712032,2.040465633133771,0,0.18038602429064543
52.0,316700.0,False,False,True,False,0,1.5908997914351892,1.1895840668738364,1.5877027429591473,0,0.23508244215017493
34.0,305900.0,True,False,False,False,1,1.9706719841614895,1.432400383786751,2.3543576618687316,0,0.1697314624338826
27.0,285600.0,False,False,True,False,0,2.0384077255895763,1.3123048709748144,2.369599122214557,0,0.14065605791194397
32.0,205500.0,True,False,False,False,1,1.66424335660408,1.5999691410052483,1.8138357147217055,0,0.21385624345936982
17.0,152200.0,False,True,False,False,1,1.7066613222407476,1.6832271933438225,1.8650469162999628,0,0.20540472697682818
16.0,117700.0,False,True,False,False,2,2.4314600674410665,1.3158636748633117,1.9465610701953329,0,0.163497032977892
23.0,293500.0,False,False,True,False,0,1.4970258029905044,1.3124903865365294,2.0754999397735476,0,0.2542225097335712
26.0,223900.0,True,False,False,False,0,1.907623215442297,1.4361220043085907,2.2890172563788154,0,0.16209138620250427
17.0,130000.0,False,True,False,False,4,2.432384432603609,1.1714173290414156,1.6630093204789924,0,0.18680769808609798
36.0,103500.0,True,False,False,False,1,1.6761292869327726,1.5880909898793032,1.3000384609695206,0,0.2235402979966606
15.0,122400.0,False,False,False,True,1,1.708810386247304,1.0509070174719164,1.7053738593047567,0,0.21706450523782758
33.0,50700.0,False,True,False,False,4,1.674470382704955,1.246532418744732,1.1311056537742175,0,0.2082658776849686
19.0,179700.0,True,False,False,False,1,1.7346010553881064,1.4959603158711616,1.631502375113196,0,0.21892873510444494
13.0,123400.0,False,True,False,False,1,1.8822529834118078,1.1575404720955538,1.522136656151477,0,0.178471297782612
16.0,231200.0,True,False,False,False,0,1.6640184807382368,0.972256022301238,2.2716073604388587,0,0.209951504536624
28.0,214700.0,False,True,False,False,1,2.0403740734889264,1.298760381557614,2.3159663209986454,0,0.15013576190177647
32.0,56700.0,False,True,False,False,4,1.7435672124008,1.2234000914656964,1.3640381226344078,0,0.2041681679642821
34.0,201800.0,True,False,False,False,0,1.5990211515758446,1.426909080274081,1.8874586088176875,0,0.21417961045885445
35.0,57600.0,False,True,False,False,4,1.574429887779265,1.5965269349671953,1.3228756555322954,0,0.2205507030683387
47.0,255500.0,True,False,False,False,1,1.6508857980002059,1.1881968417317685,1.7353385836775486,0,0.21914382182501224
36.0,195700.0,False,False,True,False,0,1.7970985102074752,1.2137747153202545,1.817168126508937,0,0.19255272735970363
33.0,425900.0,True,False,False,False,1,1.7298514196441555,1.0819806927751685,2.0848980790436737,0,0.19497267434751345
15.0,163600.0,True,False,False,False,1,1.8712472892521002,1.3913895317411202,1.6416150584104667,0,0.18476044921740287
33.0,110400.0,False,True,False,False,4,1.9393203393762577,1.5180281620326066,1.8468080571624113,0,0.16102167016809882
45.0,188200.0,True,False,False,False,1,2.012574730782674,1.324078721398459,2.345207879911715,0,0.15119950042222477
45.0,434500.0,False,False,False,True,1,1.9786716997306086,1.1677414835142799,2.7386127875258306,0,0.15639787178416306
25.0,360900.0,True,False,False,False,0,1.8982731658708734,1.3173014896329391,2.686354406998451,0,0.15072347223069452
35.0,500000.0,True,False,False,False,1,1.5867991503186998,1.0656332076016815,2.2617471123005775,1,0.22239233054518928
38.0,106600.0,True,False,False,False,1,1.4990427731776066,1.4901707251218468,1.3660527076214886,0,0.2476974607785849
34.0,210100.0,True,False,False,False,3,1.8772386143320523,1.3623888402663362,2.0766559657295187,0,0.16606880897997872
33.0,353600.0,False,False,True,False,0,1.7525617047500626,1.273929067024201,1.8450474248647377,0,0.21335199529700716
15.0,66800.0,False,True,False,False,1,1.9084556039827691,1.2511013785257084,1.4988662381947229,0,0.20263989778412836
16.0,219700.0,True,False,False,False,1,1.818138035164364,1.3791937395703142,1.8509727172489605,0,0.19533823823387295
16.0,125400.0,False,True,False,False,0,1.828905542889713,1.4343681928804681,1.8286060264584059,0,0.1714262072459145
42.0,271100.0,False,False,False,True,0,1.724817039304276,1.34223437132586,2.044162420161373,0,0.18803798841617766
31.0,246000.0,True,False,False,False,1,1.7948632081407827,1.3888019748286755,1.9959208401136554,0,0.18906454259745464
28.0,150000.0,False,False,False,True,1,1.5386089146566801,1.0548655647212661,1.396424004376894,0,0.25806842008818126
25.0,98700.0,False,False,False,True,1,1.705323300767371,1.5249549817978292,1.4832396974191326,0,0.20398723654667517
